,ndc,rxcui,ingredient_rxcui
10834,144121001,1094104,8120
10835,144130505,312899,36108
10836,145000204,831393,11423
10837,145000204,831393,6932
10838,145000204,831393,8091
10839,145002002,1293456,83947
10840,145002003,1293456,83947
10841,145002100,1244636,1514
10842,145002150,1244636,1514
10843,145006100,544741,2582
10844,145006150,544741,2582
10845,145007130,999927,10753
10846,145007130,999927,2582
10847,145007160,999927,10753
10848,145007160,999927,2582
10849,145009025,213069,16818
10850,145009125,213070,16818
10851,145062805,200176,6750
10852,145062805,200176,1952
10853,145062902,1293886,
10854,145063005,1246075,34347
10855,145098305,809313,1418
10856,145098505,748368,1418
10857,145150103,1437793,6932
10858,145150405,313192,10323
10859,145150605,1437793,6932
10860,145213006,1020039,29365
10861,145213007,1020039,29365
10862,145220003,861355,2590
10863,145230003,861355,2590
10864,145230050,861355,2590
10865,145231005,208583,
10866,145236701,351958,1418
10867,145236701,351958,2582
10868,145237105,351958,1418
10869,145237105,351958,2582
10870,145237406,208468,
10871,145237408,208468,
10872,145238406,211329,
10873,145238408,211329,
10874,145247260,797277,
10875,145247280,797277,
10876,145247406,809317,1418
10877,145248406,809323,1418
10878,145251603,351362,
10879,145251605,351362,
10880,145253704,206373,
10881,145253802,206285,
10882,145253804,206285,
10883,145256408,809222,
10884,145257406,809317,1418
10885,145258406,809323,1418
10886,145259408,809218,
10887,145261705,1005847,
10888,145266005,1094586,1418
10889,145266105,1094584,
10890,145268105,1000726,
10891,145279004,861436,
10892,145351807,213121,
10893,145351907,213114,
10894,145380001,213069,16818
10895,145381703,894861,16818
10896,145382103,894865,
10897,145420001,666398,
10898,145420002,666398,
10899,145430001,213070,16818
10900,147010110,995666,6676
10901,147011610,310798,5487
10902,147011620,310798,5487
10903,147025610,905225,5470
10904,147025620,905225,5470
10905,149000705,207791,7454
10906,149000805,201882,7454
10907,149000866,201882,7454
10908,149000905,201883,7454
10909,149000967,201883,7454
10910,149000977,201883,7454
10911,149003005,856658,3105
10912,149003105,856662,3105
10913,149003305,856654,
10914,149040560,904537,
10915,149040660,904549,
10916,149043601,758579,
10917,149047001,905034,73056
10918,149047101,905043,73056
10919,149047103,905043,73056
10920,149047201,905093,73056
10921,149047204,905101,73056
10922,149047501,905095,
10923,149047701,905087,
10924,149047801,905030,73056
10925,149047803,905030,73056
10926,149049301,310180,4083
10927,149049304,310180,4083
10928,149049501,758020,10395
10929,149049501,758020,19478
10930,149049501,758020,6922
10931,149071001,539712,7454
10932,149075202,104112,52582
10933,149075215,104112,52582
10934,149078301,849383,52582
10935,165002241,210958,6582
10936,168000215,1085686,10759
10937,168000315,1085644,10759
10938,168000380,1085644,10759
10939,168000415,1014314,10759
10940,168000416,1014314,10759
10941,168000480,1014314,10759
10942,168000580,1085633,10759
10943,168000615,1085636,10759
10944,168000616,1085636,10759
10945,168000680,1085636,10759
10946,168000715,884308,7597
10947,168000730,884308,7597
10948,168001116,1366116,1291
10949,168001131,1366116,1291
10950,168001135,1366116,1291
10951,168001209,204602,7299
10952,168001209,204602,8536
10953,168001209,204602,1291
10954,168001231,204602,7299
10955,168001231,204602,8536
10956,168001231,204602,1291
10957,168001235,204602,7299
10958,168001235,204602,8536
10959,168001235,204602,1291
10960,168001431,198707,5492
10961,168001516,106258,5492
10962,168001531,106258,5492
10963,168001631,310861,5492
10964,168002016,203105,5492
10965,168002031,203105,5492
10966,168002131,308512,1291
10967,168002131,308512,8536
10968,168002135,308512,1291
10969,168002135,308512,8536
10970,168002638,308508,1291
10971,168002738,308493,7299
10972,168002738,308493,8536
10973,168002738,308493,1291
10974,168002938,1116150,5492
10975,168002938,1116150,1291
10976,168002938,1116150,7299
10977,168002938,1116150,8536
10978,168003315,197409,1514
10979,168003346,197409,1514
10980,168003504,1303161,8091
10981,168003516,1303161,8091
10982,168003760,312055,7597
10983,168003761,312055,7597
10984,168003774,312055,7597
10985,168003830,242946,4917
10986,168003860,242946,4917
10987,168004015,197407,1514
10988,168004046,197407,1514
10989,168004160,197408,1514
10990,168004438,310466,1596450
10991,168004631,198601,3339
10992,168005316,204754,8091
10993,168005321,204754,8091
10994,168005415,543546,7597
10995,168005430,543546,7597
10996,168005515,238920,1514
10997,168005546,238920,1514
10998,168005615,197405,1514
10999,168005646,197405,1514
11000,168005760,240209,1514
11001,168005815,1191302,25126
11002,168005860,1191302,25126
11003,168005960,1191310,25126
11004,168006015,1191315,25126
11005,168006060,1191315,25126
11006,168006202,198911,11423
11007,168006216,198911,11423
11008,168006231,198911,11423
11009,168006415,1191256,25126
11010,168006460,1191256,25126
11011,168006538,1190570,1223
11012,168007011,310149,4053
11013,168007038,310149,4053
11014,168007039,310149,4053
11015,168007115,197735,1596450
11016,168007815,310465,1596450
11017,168007938,1000673,10169
11018,168008016,310891,5492
11019,168008031,310891,5492
11020,168008115,1053753,7597
11021,168008115,1053753,10759
11022,168008130,1053753,7597
11023,168008130,1053753,10759
11024,168008160,1053753,7597
11025,168008160,1053753,10759
11026,168008915,1053697,7597
11027,168008915,1053697,10759
11028,168008930,1053697,7597
11029,168008930,1053697,10759
11030,168008960,1053697,7597
11031,168008960,1053697,10759
11032,168009915,203088,6135
11033,168009930,203088,6135
11034,168009960,203088,6135
11035,168012691,631799,797541
11036,168013315,309367,2623
11037,168013330,309367,2623
11038,168013346,309367,2623
11039,168013460,310364,4462
11040,168013515,310362,4462
11041,168013560,310362,4462
11042,168013915,103456,4462
11043,168013930,103456,4462
11044,168013960,103456,4462
11045,168014015,103457,4462
11046,168014030,103457,4462
11047,168014060,103457,4462
11048,168014231,998442,6932
11049,168014616,103401,5492
11050,168014630,103401,5492
11051,168015115,197575,3255
11052,168015160,197575,3255
11053,168015408,106258,5492
11054,168015431,106258,5492
11055,168016215,861448,2590
11056,168016230,861448,2590
11057,168016246,861448,2590
11058,168016260,861448,2590
11059,168016315,861495,2590
11060,168016330,861495,2590
11061,168016346,861495,2590
11062,168016360,861495,2590
11063,168017215,1190655,1223
11064,168017315,1000647,8328
11065,168017803,310467,1596450
11066,168018015,197574,3255
11067,168018060,197574,3255
11068,168018099,197574,3255
11069,168018131,203105,5492
11070,168019903,198283,
11071,168020003,313409,
11072,168020101,797274,2582
11073,168020130,309333,2582
11074,168020160,309333,2582
11075,168020230,309332,2582
11076,168020260,309332,2582
11077,168020360,197519,2582
11078,168020437,1543069,6387
11079,168021560,318202,4053
11080,168021630,310152,4053
11081,168021660,310152,4053
11082,168022015,1006120,10169
11083,168022138,309679,7299
11084,168022138,309679,8536
11085,168022138,309679,3264
11086,168024215,966577,91311
11087,168024230,966577,91311
11088,168024260,966577,91311
11089,168024315,966607,91311
11090,168024330,966607,91311
11091,168024360,966607,91311
11092,168024615,103456,4462
11093,168024630,103456,4462
11094,168024660,103456,4462
11095,168024803,310467,1596450
11096,168025275,204874,5492
11097,168025275,204874,7299
11098,168025275,204874,8536
11099,168025403,313415,10627
11100,168025815,308714,2623
11101,168025815,308714,1514
11102,168025846,308714,2623
11103,168025846,308714,1514
11104,168026315,855474,108088
11105,168026345,855474,108088
11106,168026360,855474,108088
11107,168026415,855480,108088
11108,168026445,855480,108088
11109,168026460,855480,108088
11110,168026515,848176,1514
11111,168026550,848176,1514
11112,168026615,848208,1514
11113,168026650,848208,1514
11114,168026730,848178,1514
11115,168026760,848178,1514
11116,168026815,848180,1514
11117,168026850,848180,1514
11118,168026925,861487,2590
11119,168026950,861487,2590
11120,168027015,311753,108118
11121,168027046,311753,108118
11122,168027115,151029,108118
11123,168027146,151029,108118
11124,168027230,151030,108118
11125,168027260,151030,108118
11126,168027338,308511,1291
11127,168027338,308511,8536
11128,168027545,311679,6922
11129,168027740,309337,2582
11130,168027815,197327,17652
11131,168027830,197327,17652
11132,168027860,197327,17652
11133,168027930,197328,17652
11134,168027960,197328,17652
11135,168028060,199041,17652
11136,168028704,103403,5492
11137,168028802,197785,5492
11138,168029315,861434,2590
11139,168029330,861434,2590
11140,168029360,861434,2590
11141,168030115,1992281,2590
11142,168030130,1992281,2590
11143,168030160,1992281,2590
11144,168030915,204135,3254
11145,168030960,204135,3254
11146,168031002,197572,3254
11147,168031004,197572,3254
11148,168031215,857366,3743
11149,168031230,857366,3743
11150,168031285,857366,3743
11151,168031315,309289,21090
11152,168031330,309289,21090
11153,168031390,309289,21090
11154,168031430,309290,21090
11155,168031460,309290,21090
11156,168032346,311678,6922
11157,168032608,207273,4917
11158,168032630,207273,4917
11159,168032660,207273,4917
11160,168033215,895987,41126
11161,168033230,895987,41126
11162,168033260,895987,41126
11163,168033315,895487,41126
11164,168033330,895487,41126
11165,168033360,895487,41126
11166,168033660,1085741,10759
11167,168033760,1085745,10759
11168,168034646,313226,37806
11169,168034720,313227,37806
11170,168035209,106346,42372
11171,168035222,106346,42372
11172,168035515,977990,41208
11173,168035550,977990,41208
11174,168035615,977978,41208
11175,168035650,977978,41208
11176,168035730,197877,6387
11177,168035730,197877,8686
11178,168035755,197877,6387
11179,168035755,197877,8686
11180,168035756,197877,6387
11181,168035756,197877,8686
11182,168035830,312139,32638
11183,168035860,312139,32638
11184,168035890,312139,32638
11185,168036431,197795,5509
11186,168037030,308715,2623
11187,168037030,308715,1514
11188,168038115,198363,34369
11189,168038160,198363,34369
11190,168038204,1006688,10169
11191,168038360,242736,6922
11192,168040060,308865,29365
11193,168040730,313941,21090
11194,168040746,313941,21090
11195,168040799,313941,21090
11196,168041015,706546,34369
11197,168041060,706546,34369
11198,168041630,314266,42316
11199,168041660,314266,42316
11200,168041699,314266,42316
11201,168041730,313189,42316
11202,168041760,313189,42316
11203,168041799,313189,42316
11204,168042446,313852,60223
11205,168043224,310982,59943
11206,168043227,310982,59943
11207,168043404,895990,41126
11208,168043460,895990,41126
11209,168044904,250344,21090
11210,168045704,485647,4462
11211,168045730,485647,4462
11212,168045760,485647,4462
11213,168047340,845945,1418
11214,168047440,845959,
11215,168047540,828534,1418
11216,168047601,999504,
11217,168047701,999514,
11218,168047801,999515,
11219,168047914,1012235,6387
11220,168047914,1012235,5492
11221,168048299,314088,89785
11222,168048360,403914,89785
11223,168048401,1006116,10169
11224,168048503,198342,11002
11225,168048507,198342,11002
11226,168048521,198342,11002
11227,168048807,477126,11002
11228,168048811,477126,11002
11229,168049018,477225,11002
11230,168049114,247760,11002
11231,168049245,247760,11002
11232,168049384,416916,11002
11233,168052204,250344,21090
11234,168064412,616535,11002
11235,168064610,707348,11002
11236,168066145,562844,10223
11237,168066145,562844,10169
11238,168066212,999613,10223
11239,168066212,999613,10169
11240,168075847,846034,
11241,168080301,855642,3355
11242,168082515,197312,281
11243,168082530,197312,281
11244,168084401,855642,3355
11245,169001771,847257,
11246,169004471,847205,
11247,169008181,213218,
11248,169008183,213218,
11249,169008281,213219,73044
11250,169008283,213219,73044
11251,169008481,213220,73044
11252,169008483,213220,73044
11253,169009201,861792,
11254,169009301,861789,
11255,169183302,311033,253182
11256,169183311,311033,253182
11257,169183317,847205,
11258,169183318,311033,253182
11259,169183402,311027,1605101
11260,169183411,311027,1605101
11261,169183702,213442,253182
11262,169183702,213442,1605101
11263,169183711,213442,253182
11264,169183711,213442,1605101
11265,169183718,213442,253182
11266,169183718,213442,1605101
11267,169185189,2264497,
11268,169185235,484581,
11269,169185242,763571,
11270,169185250,2059309,
11271,169185255,763485,
11272,169185258,727753,
11273,169185259,790979,
11274,169185260,727751,
11275,169185275,599977,
11276,169185290,727752,
11277,169185350,2044403,
11278,169185389,2059304,
11279,169185459,1807366,
11280,169185550,1551914,
11281,169231321,847205,
11282,169231421,847201,
11283,169231721,847195,
11284,169244210,317800,
11285,169244710,311052,1605101
11286,169255013,1670023,1670007
11287,169266015,1670016,1670007
11288,169266211,2107522,1670007
11289,169280015,1598268,475968
11290,169291115,1860172,475968
11291,169291115,1860172,1670007
11292,169300701,2049380,253182
11293,169300701,2049380,1605101
11294,169300715,2049380,253182
11295,169300715,2049380,1605101
11296,169300725,2049380,253182
11297,169300725,2049380,1605101
11298,169320111,1986354,51428
11299,169320415,1986356,51428
11300,169330312,1653198,51428
11301,169347318,847205,
11302,169347418,847201,
11303,169347718,847195,
11304,169368213,977840,352385
11305,169368213,977840,51428
11306,169368512,977842,352385
11307,169368512,977842,51428
11308,169368712,616238,139825
11309,169369619,977840,352385
11310,169369619,977840,51428
11311,169406012,897126,475968
11312,169406013,897126,475968
11313,169413212,1991311,1991302
11314,169413602,1991317,1991302
11315,169517303,284412,
11316,169517304,284412,
11317,169517401,1359128,4083
11318,169517401,1359128,7514
11319,169517402,1359128,4083
11320,169517402,1359128,7514
11321,169517510,1359125,4083
11322,169517510,1359125,7514
11323,169517511,1359125,4083
11324,169517511,1359125,7514
11325,169517603,884709,4083
11326,169517604,884709,4083
11327,169633910,1653204,51428
11328,169643810,847241,139825
11329,169643910,847241,139825
11330,169701001,798104,4256
11331,169701301,1488304,4271
11332,169702001,798104,4256
11333,169704001,798104,4256
11334,169705001,798104,4256
11335,169706001,284473,
11336,169706201,284473,
11337,169706515,153095,4832
11338,169706521,153095,4832
11339,169720101,798104,4256
11340,169720201,798104,4256
11341,169720501,798104,4256
11342,169720801,798104,4256
11343,169750111,351926,51428
11344,169770311,849851,61148
11345,169770321,849851,61148
11346,169770411,847247,61148
11347,169770421,847247,61148
11348,169770511,847348,61148
11349,169770521,847348,61148
11350,169770811,847245,61148
11351,169770821,847245,61148
11352,169776811,847247,61148
11353,169777011,847245,61148
11354,169781001,1719246,4257
11355,169781501,1719246,4257
11356,169782001,1719246,4257
11357,169782501,1719246,4257
11358,169783001,1719246,4257
11359,169785001,1719246,4257
11360,169790201,1990862,4249
