,control,samp_size,OR,p_value,ci95_lower,ci95_upper
3085,t2dControlEmergeNoLab,10000,2.943491054110678,5.351092396474323e-121,2.676618576497221,3.236972074283368
3086,t2dControlEmergeNoLab,10000,2.808594090473285,3.0298978648309434e-110,2.554237088314609,3.0882805676611724
3087,t2dControlEmergeNoLab,10000,2.894395654935284,6.338586338173268e-118,2.6330326279555205,3.1817023907573607
3088,t2dControlEmergeNoLab,10000,2.7156066023765666,4.8500021599838496e-102,2.4688432089742656,2.9870342482927885
3089,t2dControlEmergeNoLab,10000,2.819804403227439,7.398365454127862e-110,2.5629214207060906,3.102434904254799
3090,t2dControlEmergeNoLab,10000,2.7202151992594232,6.939478203539713e-105,2.475947797798813,2.988581074633484
3091,t2dControlEmergeNoLab,10000,3.059666145794006,1.5698779422019153e-127,2.778955325069432,3.36873242950895
3092,t2dControlEmergeNoLab,10000,2.805017403058023,8.629508819599686e-110,2.5507938203086944,3.0845780512774543
3093,t2dControlEmergeNoLab,10000,2.5493984688297484,1.770395877477099e-89,2.3185095883026903,2.8032804287988786
3094,t2dControlEmergeNoLab,10000,2.9166213559160243,4.269557021960907e-117,2.6502613477367967,3.2097514235906415
